lad,agemed_all,care_1to19hoursWeek,care_20to49hoursWeek,care_40PlushoursWeek,children_Kids,children_NoKids,children_NonDepKids,density_all,economic_employee,economic_self-employed,economic_student,economic_unemployed,ethnicity_asian,ethnicity_black,ethnicity_white,health_bad,health_good,hoursworked_Female1-15,hoursworked_Female49plus,hoursworked_Male1-15,hoursworked_Male49plus,household_Cohabiting,household_LoneParent,household_Married,household_OnePerson,marital_Married,marital_Seperated,marital_Single,population_all,religion_Buddhist,religion_Christian,religion_Hindu,religion_Jewish,religion_Muslim,religion_Noreligion,tenure_owned,tenure_rented_private,tenure_rented_social,travel_bus,travel_car_van,travel_foot,travel_home,travel_train_metro,welsh_SpeaksWelsh
E07000195,2,-0.4,0.3,0.5,-2,2,0,0.1,-0.2,0.6,0.9,0.9,1.8,0.4,-3,-4.1,13,0.1,0,1.2,-3.1,1.8,0.7,-5.3,2.4,-5.7,1.6,5.3,1.5,0.2,-12.8,0.2,0,0.6,12,-2.8,4.9,-0.8,-1.7,8.4,-1.6,-5.7,0.7,1
E07000196,4,-0.3,0.5,0.4,-3.6,3.1,0.5,0,-1.6,0.7,0.3,0.9,1,0.2,-2.1,-2.8,10.5,-0.4,0.1,1,-3.6,1.7,1,-7.6,2.6,-5.5,1.5,4,2.1,0.1,-10.2,0.1,0,0.2,9.2,-3.5,3.8,0.2,-0.2,14.3,-3.9,-11.6,2.4,1
E07000197,3,-0.2,0.3,0.5,-1.5,1.9,-0.4,0.2,-0.6,0.6,0.7,0.5,1.4,0.4,-2.4,-3.3,12.2,0.1,-0.1,1.5,-2.8,1.6,0.7,-5.7,3.1,-4.7,1.6,4,8.5,0.2,-12.1,0.4,0,0.5,10.7,-4.2,5.5,-0.4,-1.7,3.7,1,-4,1.6,1
E07000198,4,0,0.3,0.6,-2.9,3.4,-0.5,0.1,0,0.7,0.2,0.6,0.2,0.1,-0.6,-3.6,11.7,0.3,0.1,0.8,-3.3,1.7,1.1,-6.6,3.2,-4.9,2.1,3.1,2.8,0.1,-10,0,0,0.1,9.8,-3.5,4.1,-0.1,-1.2,14.9,-3.8,-9.5,0.6,1
E07000199,4,-0.2,0.3,0.4,-3.5,3.6,-0.1,0.7,-2,1.2,0.1,0.9,0.3,0,-0.8,-3,11.7,0.1,0.1,1.1,-3.5,1.6,0.8,-7,2.8,-5.4,1.5,4.3,3.1,0.1,-13.5,0,0,0.1,13.9,-4.7,7.1,-1.8,-2.3,10,-1.8,-6.3,1.8,1
E07000200,3,0.1,0.2,0.4,-1.5,1.5,0,0.1,-1.4,1.1,0.3,0.8,0.4,0.1,-0.9,-2.7,12,0.5,-0.2,0.9,-3.1,1.2,1.2,-3.9,1,-3.3,1.6,2.2,5.1,0.1,-12.3,0,0,0.1,12.1,-3.9,4.7,0.1,-0.3,7.1,-0.9,-7.5,3.2,1
E07000202,0,-0.4,0.2,0.3,0.4,-0.5,0.2,4.1,1,0.9,0.7,1.9,2.1,0.5,-4.5,-3.6,13.3,-1.1,0,1.1,-3.4,2.8,1.5,-2.9,-0.1,-5.3,1.8,5.5,13.9,0.2,-15,0.4,0,1.4,14.7,-8.2,9.2,-0.3,-2.6,-2,5.3,-2.1,1.4,1
E07000203,3,0.2,0.2,0.4,-1.4,1.3,0.2,0.1,-0.4,1.2,0.5,0.5,0.4,0.3,-1.1,-2.7,11.7,0.5,-0.3,0.9,-3.9,1.5,1.6,-4,0.7,-3.6,2.2,2.3,11.4,0.1,-13.1,0.1,0,0.1,12.5,-1.6,2.8,-0.7,-1.6,8.5,-0.1,-7.2,2.6,1
E07000207,1,-0.7,0.2,0.2,2.6,-2.7,0.1,0.9,0.4,1.9,0.3,0.7,2.5,0.4,-3.7,-2.5,11.2,0.8,0.2,0.7,-2.2,1.1,0.4,0.6,-1.5,-0.3,0.6,1.1,7.3,0.1,-10.2,0.3,-0.2,0.5,8.7,-4.3,5,-0.4,0.6,-13.4,-0.4,-4.6,17.4,1
E07000208,0,-0.5,0.2,0.2,2.3,-3.2,0.8,2.4,0,1.4,0.7,0.9,3.9,0.6,-5.4,-2.6,12.2,0.7,-0.1,0.9,-2.5,0.9,1.2,-1.3,-0.9,-2.7,1,3.1,12,0.1,-11.4,0.7,0,1.1,9.5,-5.4,5,0.2,0.9,-9.5,-1.4,-5.2,14.9,1
E07000209,1,-0.5,0.2,0.2,1.9,-1.8,-0.1,0.3,-2.4,1,1.3,1,2.8,0.6,-5,-2.6,11.9,1.1,0,1,-2.9,1.1,0.9,-0.2,-2.4,-1.6,0.5,2.5,5.8,0.3,-13.4,0.4,0,1.1,10.9,-4.4,4.5,0.3,-0.2,-5,0.9,-2.5,7,1
E07000210,2,-0.4,0.2,0.3,0.9,-1.1,0.2,0.2,0.1,1.4,0.5,0.9,1.3,0.2,-2.4,-2.5,11,0.5,0,0.7,-2.8,0.8,1.1,-1.6,0.3,-2.4,1.1,2.3,6.3,0.2,-11.1,0.3,0,0.2,9.6,-3.2,3.9,-0.6,0,-7.4,1.3,-2.7,8.6,1
E07000211,1,-0.5,0.3,0.3,2.1,-2.9,0.7,0.9,-0.1,1.4,0.3,1.2,2.5,0.7,-4.4,-2.5,11.8,0.3,0.1,0.8,-2.8,1.4,2,-0.9,-1.7,-2.5,0.8,3.1,8.9,0.2,-11.9,0.6,0,0.6,10.2,-5.3,5.4,-0.5,0.5,-6.7,-0.1,-4.5,10.4,1
E07000212,2,-0.4,0.3,0.3,0.8,-0.6,-0.2,0.3,-1,1.5,0.9,1.1,4.3,0.6,-6,-2.6,11.7,1.1,0.2,1.1,-2.6,0.1,0.7,-1.6,0.5,-2.1,1,2.4,3.2,0.3,-11.5,0.8,0,1,9.6,-5.9,5.3,1,0.3,-6.3,2.9,-2.4,4.9,1
E07000213,2,-0.4,0.4,0.6,1.7,-2.7,1,1.2,-0.4,1.5,0.4,1.3,4.4,1,-7,-2.5,11.3,0.4,0.1,1,-2.8,1,1.4,-1.9,-1,-3.2,1,3.3,5.8,0.2,-11.5,1.4,0,1,8.4,-5.6,5,0.8,1,1.2,-1.4,-5.5,4.4,1
E07000214,3,-0.2,0.3,0.2,0.2,-1.1,0.9,0.6,-1.8,1.6,0.3,1.2,3.8,0.6,-5.2,-2.1,10,0.3,-0.2,0.8,-3.2,1.3,0.7,-3.7,-0.3,-3,1.2,2,7.3,0.5,-12.9,0.9,0,0.7,9.8,-3.9,3.6,0.2,-0.7,0,0.1,-3.1,4.2,1
E07000215,3,-0.1,0.4,0.3,0.6,-0.9,0.4,0.1,-0.3,1.5,0.4,1.1,1.3,0.6,-3.1,-2.4,11.2,0.2,0.1,1,-3.2,0.7,2,-2.3,-0.2,-3.2,1.4,3,4.7,0.1,-11.3,0.3,-0.1,0.2,10.3,-4,4.1,-0.3,-0.6,-4.9,-2,-7.8,15.2,1
E07000216,2,-0.4,0.2,0.3,1.7,-1.3,-0.4,0.2,-1.1,2.2,0.2,0.8,0.7,0.1,-1.4,-2.6,11.7,0.6,-0.1,0.6,-2.4,1,0.5,-0.8,-0.4,-0.6,1,0.6,5.1,0.1,-11.2,0.1,0,0.1,9.9,-2.3,3.3,-0.6,-0.3,-2.8,-0.9,-4.7,9.2,1
E07000217,1,-0.3,0.3,0.3,1.3,-2,0.7,1.5,-1.6,1.9,0.4,1.4,5.3,0.9,-7.7,-2.5,11.9,0.2,-0.2,0.9,-2.5,1.2,0.1,-0.9,-1.7,-1.6,0.7,1.9,10.4,0.4,-12.5,1.3,0,2.3,8,-5.7,6.3,-0.2,-0.4,-5,-0.1,-3.9,9.6,1
E07000218,4,-0.2,0.3,0.6,-2.1,1.6,0.5,0,-0.8,1.2,0.5,1,0.4,0.1,-0.7,-3.2,12.1,0.3,0.1,1,-3.5,1.9,1.4,-5.6,1.3,-4.8,1.6,3.8,0.3,0.1,-10.8,0.1,0,0,10.7,-2.5,4.3,-1.1,-0.7,5.2,-0.5,-4.6,1.4,1
E07000219,2,-0.5,0.2,0.5,-1.6,1.6,0,0.8,-1.5,1,0.7,1.8,2.3,0.6,-3.8,-3.5,11.9,-0.4,0,1.1,-2.7,2,1.6,-6.1,2,-6.1,1.6,5.3,5.1,0.3,-13.4,0.5,0,0.7,12.3,-5.4,6.9,-0.8,-1,10.1,-3,-6.1,1.1,1
E07000220,1,-0.5,0.2,0.3,0.2,0.3,-0.5,0.4,-0.5,1.1,0.4,1,1.5,1,-3.5,-3.2,12.6,-0.5,0.1,0.9,-2,2.2,1.2,-4.8,0.1,-4.6,1.7,4.3,14.4,0.2,-11.1,0.3,0,0.6,10.5,-6.6,7.3,-0.1,-0.8,3.1,0.4,-3.4,2.1,1
E07000221,4,0.1,0.3,0.6,-0.8,0.9,-0.1,0.1,-1.8,1.5,0.5,0.5,0.7,0.1,-1.3,-2.8,11.6,0.4,-0.1,1,-2.9,0.9,1.3,-4.9,1.4,-3.6,1.8,2.5,8.1,0.1,-10.8,0.1,0,0.1,9.5,-3.6,3.7,0.5,-0.7,4.1,0.2,-4.2,1.4,1
E07000222,1,-0.5,0.2,0.2,-0.3,0.3,0.1,0.4,-1.2,1.2,0.4,0.6,2.1,0.2,-3.8,-3.3,12.9,0.5,0.1,1.2,-2.6,1.4,1.2,-3.8,1,-4.6,0.9,5.2,9.3,0.1,-13,0.5,0,0.4,11.2,-6,7.5,-0.7,0.3,-2.4,1.7,-2,2.6,1
E07000223,2,0,0.4,0.7,-0.5,-0.3,0.8,0.4,0.2,1.7,0.1,1.3,0.7,0.3,-1.6,-3,12.6,-0.4,0.4,1,-2.7,2,1.2,-3.2,0.6,-5,1.7,5,2.6,0.1,-14.7,0,0.1,0.3,14.5,-4.6,5.6,-0.7,2.2,2.5,-1.9,-6.3,4.4,1
E07000224,2,-0.2,0.4,0.4,-0.2,-0.7,0.9,0.4,0.6,0.8,0.3,1.1,0.8,0.1,-1.4,-3.7,13.2,0.2,-0.1,0.9,-3.5,1.5,1,-2.3,0.2,-4,1.9,4,6.2,0.1,-11.3,0.1,0,0.2,10.6,-5,5.8,-0.2,0.3,9.5,-2.3,-7.7,3.2,1
E07000225,2,0.2,0.2,0.5,-0.9,0.5,0.4,0.1,0.1,1.6,0.7,0.9,0.8,0.3,-1.4,-2.9,12.2,0.7,-0.1,1.2,-3,1.2,0.7,-2.8,1.9,-3.5,1.7,2.9,6.9,0.1,-11.2,0.2,0,0.1,10.3,-3.1,3.8,0.2,-0.6,-1.1,2.2,-3.2,2.7,1
E07000226,0,-0.3,0.4,0.3,1.2,-1.5,0.4,1.5,-1.3,1.4,0.5,2.2,4.3,2.1,-8.6,-2.7,12.3,0.1,0,0.9,-3.2,0.8,1.4,-2.7,1.6,-4.7,0.9,5,6.9,0.2,-13.1,1.2,0,2.8,9.3,-8.6,8.4,0.6,6,-10.6,3.6,-1.5,2.4,1
E07000227,4,0.2,0.2,0.5,-1.1,0.7,0.4,0.2,-1.9,1.6,0.4,1.1,1.2,0.2,-1.8,-2.2,11.2,0.8,0.1,1,-2.9,0.9,0.7,-3.7,1.5,-3.3,1.4,2.5,7.6,0.1,-12.9,0.1,0,0.1,11.5,-4.1,4.3,0.4,-0.7,2.4,-0.8,-5.6,5.5,1
E07000228,2,-0.2,0.3,0.4,-0.4,-0.5,0.9,0.4,-0.6,1.9,0,0.9,1.5,0.3,-2.2,-2.4,11.4,-0.2,0.1,0.6,-2.5,1.4,0.9,-3.4,0.6,-3.7,1.4,3.2,9.8,0.2,-13.1,0.3,0,0.2,11.3,-5.3,5.1,0.5,-0.6,-3.2,-0.4,-5.3,9.9,1
E07000229,1,-0.1,0.4,0.3,1.2,-2.1,0.9,2.2,0.4,1.3,0.6,1.4,2,0.5,-3.4,-4,14.1,-0.1,0.3,1.1,-3.1,1.4,1.5,-1.3,-0.5,-3.6,2,4.4,7.3,0.2,-14,0.3,0,0.5,13.2,-7.4,7.3,0.3,-0.7,-0.3,1.6,-3.3,3.4,1
E07000234,3,-0.4,0.3,0.5,-1.2,1.4,-0.2,0.3,-1,1.3,0.3,0.9,1.1,0.1,-2.1,-2.9,11.4,0,0,1,-3.4,1.3,1.4,-5.1,1.9,-4.6,1.5,3.6,6.6,0.1,-11.2,0.1,0,0.3,10.2,-3.5,4.5,-0.6,-1.8,8.3,-2.5,-7.1,3.8,1
E07000235,3,0.2,0.3,0.6,-1.6,1.6,0,0,-2,1.4,0.2,1.2,0.6,0.1,-1,-3.1,11.5,0.1,0,1,-3.1,1.1,1.2,-4.2,1.9,-3.3,1.5,2.6,3.4,0,-10.8,0.1,0,0.1,10.4,-3.1,3,0.5,-0.1,7.1,-1,-6.3,1.4,1
E07000236,2,-0.3,0.3,0.6,-1.8,2.3,-0.4,1,-2.9,1.2,0.6,1,1.9,0.2,-2.8,-2.5,11.5,0.3,-0.1,1.2,-3.3,1.2,1.8,-5.5,1,-4.8,1.2,4.3,6.9,0.1,-11.6,0,0,1,11.3,-5,7.4,-1.4,-1,5,-0.6,-4.6,1.4,1
E07000237,1,0,0.2,0.3,-1,0.9,0.1,1.6,-2.8,1.3,1.5,1.4,2.1,0.2,-3.1,-3,12.4,0.2,0,1.5,-3.6,1,1.8,-5.1,2.2,-6.3,1,6.5,5.8,0.1,-13,0.1,0,1.1,12.1,-8.5,9,0.1,-0.4,0.6,2.1,-2.8,0.7,1
E07000238,4,0.2,0.3,0.5,-1.8,1.3,0.4,0.1,-1.3,1.1,0.3,0.9,0.6,0,-1,-2.7,11.5,0.4,-0.3,0.8,-4.2,0.7,1.3,-4.3,0.7,-3.3,1.4,2.1,3.5,0.1,-9.7,0.1,0,0.1,8.8,-3.4,4.5,-0.3,-0.1,6.8,-0.4,-6.4,1.1,1
E07000239,4,-0.5,0.3,0.7,-2.4,3.5,-1.1,0,-3.1,0.9,0.2,1.2,0.5,0.1,-0.9,-2.9,11.4,-0.3,0.1,1.1,-3.2,0.8,1.5,-6.7,3.1,-4.4,1.7,3.4,1,0.1,-10.8,0,0,0.1,11.4,-5.1,6.4,-0.3,-0.8,7.2,-1.3,-6.6,2.2,1
E07000240,1,-0.4,0.2,0.2,2.8,-3.1,0.3,0.7,-1,2.3,0.3,1,2.6,0.7,-4.7,-2.7,11.5,0.8,0,0.7,-1.9,1,1,-0.5,-0.7,-1.4,0.5,1.6,9,0.2,-11.3,0.5,0.3,1.1,8.3,-4.2,5,-0.4,-1.2,-9.7,-0.9,-4.7,16.4,1
E07000241,-2,-0.9,0.3,0.3,1,-0.7,-0.3,1,-2.9,1,2.8,1.3,4.7,3.1,-9.6,-3.4,13.6,1.3,0.1,1.6,-3.5,1.5,1,-3.4,0,-6.8,0.4,8.2,13.3,0.4,-12.4,1.5,0.1,1.4,9.8,-6.2,7,0.1,1.3,-10.6,2.7,-2.1,8.4,1
E07000242,3,-0.1,0.2,0.3,0.4,-0.2,-0.2,0.2,-1,1.5,0.1,1.3,0.6,0.3,-1.6,-2.5,11.1,0.6,-0.1,0.8,-2.6,1.1,1.1,-4.3,2,-4,1.6,2.8,6.8,0.1,-11.8,0.1,0,0.2,10.8,-4.4,5,-0.1,-0.2,-5.1,-1.1,-4.9,11.9,1
E07000243,2,0.3,0.4,0.7,-0.4,-1.3,1.6,1.6,-1.1,1.5,0.8,1.9,3.3,2.2,-6.9,-2.8,11.8,-0.2,0.1,1,-3.6,1,2,-3.6,1.2,-4.9,0.8,4.9,5.3,0.3,-12.6,0.5,0,0.9,12.2,-4.4,6.7,-2.4,0.5,-2.3,1.2,-3.3,4.2,1
E07000244,4,0.1,0.4,0.7,-1.3,0.9,0.4,0.1,0.2,1.2,0.4,0.6,0.7,0.2,-1.4,-3.2,12.2,0,-0.1,1,-3.6,1.8,1.1,-3.1,0.6,-3.9,1.5,3.3,5.3,0.1,-13.1,0.2,0,0.2,13.1,-2.1,3.4,-0.7,-0.8,4.8,1.2,-4.5,1.3,1
E07000245,3,-0.1,0.3,0.5,-0.6,0.6,0,0.2,-1,0.9,0.5,0.9,1.1,0.4,-2,-2.7,11.8,0,-0.1,1,-3.1,2.2,1.7,-5.5,-0.5,-5,1.8,4,11.1,0.1,-11.6,0.2,0,0.3,12.3,-4.3,6.5,-0.8,0.2,1.6,1.8,-3.8,0.9,1
E07000246,3,0.2,0.3,0.4,-0.4,0,0.4,0.1,2,0.9,0.5,0.2,0.6,0,-1.1,-3.4,12.7,-0.2,-0.2,0.8,-2.8,1.2,0.6,-1.4,-0.5,-2.5,1,2.9,5.5,0.1,-13.1,0,0,0.1,12.3,-4,5.5,-0.4,-0.2,0.8,3,-4.1,0.9,1
E08000001,1,-0.5,0.3,0.4,-0.9,0.9,0,1.1,-1.4,1.1,0.7,1.5,4.8,1.1,-7.1,-4.4,12.2,0.1,-0.1,1.4,-2.4,1.5,1.3,-4.4,1.3,-4.6,1.1,5.2,6,0.1,-11.8,0.2,0,4.6,8.4,-5.4,7.7,-1.3,-2,4.4,-0.9,-4.7,3,1
E08000002,3,-0.5,0.3,0.3,-1.8,1.9,-0.1,0.5,-0.7,1,0.6,1.5,2.9,0.6,-4.7,-4.1,12.6,0.1,-0.2,1,-3.1,1.5,1,-4.7,2.1,-4.5,1.2,4.6,2.5,0.1,-11,0.1,0.6,2.4,8.4,-5.6,7.1,-0.9,-0.5,5.9,-2.4,-6.3,3.7,1
E08000003,-2,-0.6,0.2,0,0.4,0,-0.3,9.5,2.8,1.6,2.7,0.7,6.7,4.1,-14.4,-5.4,15.9,0.7,-0.1,2,-2.5,2.7,-1.1,-0.1,-3.9,-2.4,-1.5,7,28.1,0.2,-13.7,0.4,-0.3,6.7,9.4,-3.8,12.4,-7.6,5.5,-10.9,8.1,-0.1,-4.9,1
E08000004,1,-0.7,0.4,0.3,0,-0.6,0.6,0.5,-1.8,1,0.8,1.7,7.1,0.7,-8.6,-4.3,12.8,0.3,-0.2,1.5,-2.8,1.3,1.6,-3.9,0.4,-4.4,0.7,5.1,3.5,0.1,-13,-0.1,0,6.7,7.2,-3.1,5.9,-1.7,0.4,6.1,-1.9,-5.3,0.7,1
E08000005,2,-0.7,0.4,0.5,-1.3,1.2,0.1,0.4,-1.5,0.9,0.6,2,4.9,1,-6.9,-3.7,11.6,-0.1,-0.2,1.1,-2.8,1.4,1.5,-4.8,1.8,-5.5,0.8,6,3.1,0.1,-11.6,0.1,0,4.5,8.1,-4.2,6.7,-1.6,1.1,5.4,-2.3,-5.4,1.7,1
E08000006,-1,-0.7,0.2,0.1,-0.3,1.2,-0.9,1.8,1.9,1.2,1.7,1.4,2.1,2.2,-6,-5,13.7,0.2,0,1.5,-2.5,2.8,1,-3.9,-0.3,-5.3,0.2,7.9,8.3,0.2,-12.3,0.3,0.9,1.4,11.3,-5.6,9.9,-2.4,3,-6.1,4.5,-2.9,0.8,1
E08000007,2,-0.1,0.3,0.5,-0.8,0.2,0.6,-0.1,-0.8,1.2,0.4,1.4,2.3,0.3,-3.6,-3.5,11.9,0.1,-0.2,1.1,-3,1.2,1.9,-4,1.3,-4.4,1.3,4.2,-0.4,0.1,-12.2,0.1,-0.1,1.6,10.9,-4,4.9,-0.4,-0.9,2.8,-1.1,-4.8,4,1
E08000008,2,-0.3,0.4,0.5,-1.7,1.3,0.4,0.6,-1.2,0.9,0.5,1.7,2.4,0.5,-3.6,-4.3,12.4,0,-0.1,1,-2.7,2.2,1.1,-4.9,1.7,-5.4,1.4,5.8,3,0.1,-11.6,0.1,0,1.9,11.5,-4.6,5.9,0,2,5.3,-3.1,-6.6,2.8,1
E08000009,1,-0.3,0.3,0.3,2.1,-2.5,0.5,1.6,0.6,1.7,0.7,1.1,3.3,0.9,-6.1,-3.8,12.8,0.2,-0.1,1.2,-2.8,1.8,1.4,-1.3,-1.8,-2.2,0.7,3,7.8,0.2,-12.4,0.4,0,2.4,9.2,-2.6,3.8,-0.5,-0.7,-1.9,1.1,-2.1,3.6,1
E08000010,3,-0.6,0.3,0.5,-1.8,1.9,-0.1,0.9,0.3,1.2,0.7,1.6,0.5,0.4,-1.4,-4.8,12.6,0,-0.1,1.2,-2.4,2.4,1.7,-6.6,1.7,-5.7,1.8,5.3,5.5,0.1,-9.1,0,0,0.4,8.4,-4,6.3,-0.9,-1.4,8.9,-2.7,-6,1.6,1
E08000011,4,-0.1,0.3,0.5,-3.4,2.4,1.1,-0.5,5.3,1.6,1,0.7,0.5,0.1,-1.2,-4.2,10.8,-0.6,-0.2,1,-2.2,2,0.7,-3.7,2,-4.8,0.2,5.9,-3,0,-4.8,0.1,0,0.1,6.8,0.8,5.6,-4.5,1.7,-3.2,0.1,-3.4,4.8,1
E08000012,0,-0.4,0.3,0,-3.6,3.5,0.2,2.4,4.1,1.5,2.2,0.7,1.9,1.4,-5.4,-5,12.7,0.3,-0.2,1.8,-1.9,2.3,-0.8,-3.7,2.3,-5.2,-0.4,8,6.1,0.2,-8.5,0.3,-0.2,1.9,8.1,-5.4,10.4,-4.2,1.2,-2.8,4.7,-1.6,-2.5,1
E08000013,3,-0.4,0.4,0.7,-2.7,3.4,-0.7,-0.1,2.5,1,0.5,1,0.4,0,-0.8,-4.5,12,-0.3,-0.1,1,-2.2,2.5,1,-5.8,2.2,-5.1,1.5,4.6,-0.9,0.1,-8.1,0.1,0,0.2,8.4,-1.4,5.9,-3.1,-2.5,8,-2,-5.4,2.3,1
E08000014,4,0.1,0.4,0.6,-3,2.1,0.9,-0.6,2.1,1.3,0.7,0.9,0.2,0.1,-1,-4,10.8,-0.1,-0.2,1.1,-2.3,2.1,0.8,-4,1.5,-4.4,1.2,4.4,-3.2,0.1,-7.6,0,-0.1,0.1,7.7,-3.2,5.2,-1.4,-1.9,4.4,-1.3,-5.1,4.8,1
E08000015,2,-0.2,0.3,0.5,-1.9,1,0.8,0.5,1.8,1.6,0.4,0.9,0.8,0.1,-1.3,-3.9,11.3,-0.6,-0.1,1,-1.9,2.4,0.9,-4.2,1.4,-5.2,1.3,5.3,2.4,0.1,-10.2,0.1,0,0.3,10.8,-5,7.1,-1.3,-0.9,3.5,-1.6,-4.9,4.2,1
E08000016,3,-0.6,0.2,0.2,-1.7,1.9,-0.2,0.4,2.8,1.4,0.6,1.2,0.3,0.5,-1.2,-5.7,13.9,-1,0,0.9,-2.8,3.3,0.8,-5.4,1.6,-5.7,1.8,5.4,6,0.1,-12.6,0,0,0.2,13.3,0.5,5.6,-4.7,-1.8,9.5,-3.5,-5.4,1.5,1
E08000017,2,-0.6,0.2,0.3,-1.7,1.3,0.5,0.3,1.7,1.3,0.5,1.6,1.3,0.4,-2.4,-4.7,13.1,-1,-0.1,1.1,-3.4,2.8,1.1,-5.5,0.9,-6.7,1.5,6.4,5.4,0.2,-13.7,0.1,0,0.9,13,-4,8.3,-3.2,-2.6,7,-0.3,-4.9,1.1,1
E08000018,3,-0.9,0.3,0.5,-2,1.7,0.2,0.3,-0.3,1.6,0.4,1.3,1.8,0.7,-3.3,-4.5,12.7,-0.6,0,1.1,-3.1,2.6,0.9,-5.5,1.3,-5.3,1.6,4.8,3.7,0.1,-12.9,0.1,0,1.6,12.2,0,5.7,-4.8,-2.2,6.8,-1.2,-4.6,1,1
E08000019,-1,-0.8,0.1,0.1,0.5,0.2,-0.7,1.1,-1.3,1.1,2.3,0.6,3.1,1.9,-7.5,-5.1,14.9,0.4,-0.2,1.8,-3.6,1.9,1,-3.9,0.3,-5.7,0.5,7.6,7.7,0.2,-16,0.3,0,3.1,13.3,-1.5,7.1,-5.4,-3.2,0.2,3.3,-2.6,1.2,1
E08000021,-3,-0.9,0,-0.1,-0.6,0.9,-0.3,1.8,0.1,1.1,3,0.3,4.6,1.5,-7.6,-5,14.5,0.4,-0.3,2.2,-2.4,1.6,0.6,-2.5,-0.7,-5.5,-0.4,8.4,8,0.3,-14.2,0.5,-0.1,2.6,12.3,-3.6,7,-3.5,0.6,-3.5,6.1,-1.1,-3.9,1
E08000022,1,-0.2,0.2,0.2,-1,1.1,-0.1,1.1,3.1,1.3,0.6,0.8,0.8,0.2,-1.5,-4.4,13.3,-0.5,0.2,1,-2.4,2.2,1.1,-3.5,0.9,-4.7,1.2,5.4,4.8,0.1,-14.4,0.1,0,0.2,14.4,-1.2,5.6,-3.9,0.1,0.8,-1.5,-5.7,5.8,1
E08000023,3,0.1,0.3,0.5,-2.7,2.4,0.3,-0.7,3.8,1.2,0.8,0.3,0.5,0.1,-1.4,-4.3,11.9,-1,0.2,1,-2.6,1.8,1,-3.9,2.5,-5,1.3,5.3,-3.1,0.1,-11.6,-0.1,0,0.8,12.2,1.2,5.2,-6.1,-3.2,3.5,-2.2,-5.7,6.5,1
E08000024,4,-0.3,0.3,0.5,-3.3,3.1,0.2,-0.4,2.1,1.3,0.8,1,1.4,0.3,-2.2,-4.3,11.6,-0.7,0,1.1,-1.9,1.7,0.7,-4.9,2.5,-4.6,1.2,4.4,-1.9,0.1,-11.2,0.1,0,0.6,12.3,-0.2,6.8,-6.3,-2.6,3.4,0.5,-3.5,2,1
E08000025,-1,-0.5,0.3,0.2,1,-1.8,0.8,3.6,-0.4,1.5,1.4,1.4,6.6,2.9,-12.4,-4.2,13.8,0.5,-0.1,1.7,-3,1.3,1.1,-1.9,-1.3,-4,0.5,5.6,9.8,0.2,-13.1,0.1,0,7.5,6.8,-4.8,9.1,-3.3,-0.5,0.2,3,-2.7,-0.7,1
